artist,artistLabel,sexGenderLabel,birthdayLabel,birthPlaceLabel,deathDateLabel,deathPlaceLabel,occupationLabel,employerLabel,workLocationLabel,educationLabel,residenceLabel
http://www.wikidata.org/entity/Q2883927,Barbara Chase-Riboud,female,1939-06-26T00:00:00Z,Philadelphia,,,writer,,,The University of the Arts,Paris
http://www.wikidata.org/entity/Q2883927,Barbara Chase-Riboud,female,1939-06-26T00:00:00Z,Philadelphia,,,poet,,,The University of the Arts,Paris
http://www.wikidata.org/entity/Q2883927,Barbara Chase-Riboud,female,1939-06-26T00:00:00Z,Philadelphia,,,painter,,,The University of the Arts,Paris
http://www.wikidata.org/entity/Q2883927,Barbara Chase-Riboud,female,1939-06-26T00:00:00Z,Philadelphia,,,sculptor,,,The University of the Arts,Paris
http://www.wikidata.org/entity/Q2883927,Barbara Chase-Riboud,female,1939-06-26T00:00:00Z,Philadelphia,,,novelist,,,The University of the Arts,Paris
http://www.wikidata.org/entity/Q2883927,Barbara Chase-Riboud,female,1939-06-26T00:00:00Z,Philadelphia,,,drawer,,,The University of the Arts,Paris
http://www.wikidata.org/entity/Q2883927,Barbara Chase-Riboud,female,1939-06-26T00:00:00Z,Philadelphia,,,writer,,,Temple University,Paris
http://www.wikidata.org/entity/Q2883927,Barbara Chase-Riboud,female,1939-06-26T00:00:00Z,Philadelphia,,,poet,,,Temple University,Paris
http://www.wikidata.org/entity/Q2883927,Barbara Chase-Riboud,female,1939-06-26T00:00:00Z,Philadelphia,,,painter,,,Temple University,Paris
http://www.wikidata.org/entity/Q2883927,Barbara Chase-Riboud,female,1939-06-26T00:00:00Z,Philadelphia,,,sculptor,,,Temple University,Paris
http://www.wikidata.org/entity/Q2883927,Barbara Chase-Riboud,female,1939-06-26T00:00:00Z,Philadelphia,,,novelist,,,Temple University,Paris
http://www.wikidata.org/entity/Q2883927,Barbara Chase-Riboud,female,1939-06-26T00:00:00Z,Philadelphia,,,drawer,,,Temple University,Paris
http://www.wikidata.org/entity/Q2883927,Barbara Chase-Riboud,female,1939-06-26T00:00:00Z,Philadelphia,,,writer,,,Yale School of Architecture,Paris
http://www.wikidata.org/entity/Q2883927,Barbara Chase-Riboud,female,1939-06-26T00:00:00Z,Philadelphia,,,poet,,,Yale School of Architecture,Paris
http://www.wikidata.org/entity/Q2883927,Barbara Chase-Riboud,female,1939-06-26T00:00:00Z,Philadelphia,,,painter,,,Yale School of Architecture,Paris
http://www.wikidata.org/entity/Q2883927,Barbara Chase-Riboud,female,1939-06-26T00:00:00Z,Philadelphia,,,sculptor,,,Yale School of Architecture,Paris
http://www.wikidata.org/entity/Q2883927,Barbara Chase-Riboud,female,1939-06-26T00:00:00Z,Philadelphia,,,novelist,,,Yale School of Architecture,Paris
http://www.wikidata.org/entity/Q2883927,Barbara Chase-Riboud,female,1939-06-26T00:00:00Z,Philadelphia,,,drawer,,,Yale School of Architecture,Paris
http://www.wikidata.org/entity/Q2883927,Barbara Chase-Riboud,female,1939-06-26T00:00:00Z,Philadelphia,,,writer,,,Philadelphia High School for Girls,Paris
http://www.wikidata.org/entity/Q2883927,Barbara Chase-Riboud,female,1939-06-26T00:00:00Z,Philadelphia,,,poet,,,Philadelphia High School for Girls,Paris
http://www.wikidata.org/entity/Q2883927,Barbara Chase-Riboud,female,1939-06-26T00:00:00Z,Philadelphia,,,painter,,,Philadelphia High School for Girls,Paris
http://www.wikidata.org/entity/Q2883927,Barbara Chase-Riboud,female,1939-06-26T00:00:00Z,Philadelphia,,,sculptor,,,Philadelphia High School for Girls,Paris
http://www.wikidata.org/entity/Q2883927,Barbara Chase-Riboud,female,1939-06-26T00:00:00Z,Philadelphia,,,novelist,,,Philadelphia High School for Girls,Paris
http://www.wikidata.org/entity/Q2883927,Barbara Chase-Riboud,female,1939-06-26T00:00:00Z,Philadelphia,,,drawer,,,Philadelphia High School for Girls,Paris
http://www.wikidata.org/entity/Q2883927,Barbara Chase-Riboud,female,1939-06-26T00:00:00Z,Philadelphia,,,writer,,,Tyler School of Art,Paris
http://www.wikidata.org/entity/Q2883927,Barbara Chase-Riboud,female,1939-06-26T00:00:00Z,Philadelphia,,,poet,,,Tyler School of Art,Paris
http://www.wikidata.org/entity/Q2883927,Barbara Chase-Riboud,female,1939-06-26T00:00:00Z,Philadelphia,,,painter,,,Tyler School of Art,Paris
http://www.wikidata.org/entity/Q2883927,Barbara Chase-Riboud,female,1939-06-26T00:00:00Z,Philadelphia,,,sculptor,,,Tyler School of Art,Paris
http://www.wikidata.org/entity/Q2883927,Barbara Chase-Riboud,female,1939-06-26T00:00:00Z,Philadelphia,,,novelist,,,Tyler School of Art,Paris
http://www.wikidata.org/entity/Q2883927,Barbara Chase-Riboud,female,1939-06-26T00:00:00Z,Philadelphia,,,drawer,,,Tyler School of Art,Paris
http://www.wikidata.org/entity/Q2883927,Barbara Chase-Riboud,female,1939-06-26T00:00:00Z,Philadelphia,,,writer,,,American Academy in Rome,Rome
http://www.wikidata.org/entity/Q2883927,Barbara Chase-Riboud,female,1939-06-26T00:00:00Z,Philadelphia,,,poet,,,American Academy in Rome,Rome
http://www.wikidata.org/entity/Q2883927,Barbara Chase-Riboud,female,1939-06-26T00:00:00Z,Philadelphia,,,painter,,,American Academy in Rome,Rome
http://www.wikidata.org/entity/Q2883927,Barbara Chase-Riboud,female,1939-06-26T00:00:00Z,Philadelphia,,,sculptor,,,American Academy in Rome,Rome
http://www.wikidata.org/entity/Q2883927,Barbara Chase-Riboud,female,1939-06-26T00:00:00Z,Philadelphia,,,novelist,,,American Academy in Rome,Rome
http://www.wikidata.org/entity/Q2883927,Barbara Chase-Riboud,female,1939-06-26T00:00:00Z,Philadelphia,,,drawer,,,American Academy in Rome,Rome
http://www.wikidata.org/entity/Q2883927,Barbara Chase-Riboud,female,1939-06-26T00:00:00Z,Philadelphia,,,writer,,,The University of the Arts,Rome
http://www.wikidata.org/entity/Q2883927,Barbara Chase-Riboud,female,1939-06-26T00:00:00Z,Philadelphia,,,poet,,,The University of the Arts,Rome
http://www.wikidata.org/entity/Q2883927,Barbara Chase-Riboud,female,1939-06-26T00:00:00Z,Philadelphia,,,painter,,,The University of the Arts,Rome
http://www.wikidata.org/entity/Q2883927,Barbara Chase-Riboud,female,1939-06-26T00:00:00Z,Philadelphia,,,sculptor,,,The University of the Arts,Rome
http://www.wikidata.org/entity/Q2883927,Barbara Chase-Riboud,female,1939-06-26T00:00:00Z,Philadelphia,,,novelist,,,The University of the Arts,Rome
http://www.wikidata.org/entity/Q2883927,Barbara Chase-Riboud,female,1939-06-26T00:00:00Z,Philadelphia,,,drawer,,,The University of the Arts,Rome
http://www.wikidata.org/entity/Q2883927,Barbara Chase-Riboud,female,1939-06-26T00:00:00Z,Philadelphia,,,writer,,,Temple University,Rome
http://www.wikidata.org/entity/Q2883927,Barbara Chase-Riboud,female,1939-06-26T00:00:00Z,Philadelphia,,,poet,,,Temple University,Rome
http://www.wikidata.org/entity/Q2883927,Barbara Chase-Riboud,female,1939-06-26T00:00:00Z,Philadelphia,,,painter,,,Temple University,Rome
http://www.wikidata.org/entity/Q2883927,Barbara Chase-Riboud,female,1939-06-26T00:00:00Z,Philadelphia,,,sculptor,,,Temple University,Rome
http://www.wikidata.org/entity/Q2883927,Barbara Chase-Riboud,female,1939-06-26T00:00:00Z,Philadelphia,,,novelist,,,Temple University,Rome
http://www.wikidata.org/entity/Q2883927,Barbara Chase-Riboud,female,1939-06-26T00:00:00Z,Philadelphia,,,drawer,,,Temple University,Rome
http://www.wikidata.org/entity/Q2883927,Barbara Chase-Riboud,female,1939-06-26T00:00:00Z,Philadelphia,,,writer,,,Yale School of Architecture,Rome
http://www.wikidata.org/entity/Q2883927,Barbara Chase-Riboud,female,1939-06-26T00:00:00Z,Philadelphia,,,poet,,,Yale School of Architecture,Rome
http://www.wikidata.org/entity/Q2883927,Barbara Chase-Riboud,female,1939-06-26T00:00:00Z,Philadelphia,,,painter,,,Yale School of Architecture,Rome
http://www.wikidata.org/entity/Q2883927,Barbara Chase-Riboud,female,1939-06-26T00:00:00Z,Philadelphia,,,sculptor,,,Yale School of Architecture,Rome
http://www.wikidata.org/entity/Q2883927,Barbara Chase-Riboud,female,1939-06-26T00:00:00Z,Philadelphia,,,novelist,,,Yale School of Architecture,Rome
http://www.wikidata.org/entity/Q2883927,Barbara Chase-Riboud,female,1939-06-26T00:00:00Z,Philadelphia,,,drawer,,,Yale School of Architecture,Rome
http://www.wikidata.org/entity/Q2883927,Barbara Chase-Riboud,female,1939-06-26T00:00:00Z,Philadelphia,,,writer,,,Philadelphia High School for Girls,Rome
http://www.wikidata.org/entity/Q2883927,Barbara Chase-Riboud,female,1939-06-26T00:00:00Z,Philadelphia,,,poet,,,Philadelphia High School for Girls,Rome
http://www.wikidata.org/entity/Q2883927,Barbara Chase-Riboud,female,1939-06-26T00:00:00Z,Philadelphia,,,painter,,,Philadelphia High School for Girls,Rome
http://www.wikidata.org/entity/Q2883927,Barbara Chase-Riboud,female,1939-06-26T00:00:00Z,Philadelphia,,,sculptor,,,Philadelphia High School for Girls,Rome
http://www.wikidata.org/entity/Q2883927,Barbara Chase-Riboud,female,1939-06-26T00:00:00Z,Philadelphia,,,novelist,,,Philadelphia High School for Girls,Rome
http://www.wikidata.org/entity/Q2883927,Barbara Chase-Riboud,female,1939-06-26T00:00:00Z,Philadelphia,,,drawer,,,Philadelphia High School for Girls,Rome
http://www.wikidata.org/entity/Q2883927,Barbara Chase-Riboud,female,1939-06-26T00:00:00Z,Philadelphia,,,writer,,,Tyler School of Art,Rome
http://www.wikidata.org/entity/Q2883927,Barbara Chase-Riboud,female,1939-06-26T00:00:00Z,Philadelphia,,,poet,,,Tyler School of Art,Rome
http://www.wikidata.org/entity/Q2883927,Barbara Chase-Riboud,female,1939-06-26T00:00:00Z,Philadelphia,,,painter,,,Tyler School of Art,Rome
http://www.wikidata.org/entity/Q2883927,Barbara Chase-Riboud,female,1939-06-26T00:00:00Z,Philadelphia,,,sculptor,,,Tyler School of Art,Rome
http://www.wikidata.org/entity/Q2883927,Barbara Chase-Riboud,female,1939-06-26T00:00:00Z,Philadelphia,,,novelist,,,Tyler School of Art,Rome
http://www.wikidata.org/entity/Q2883927,Barbara Chase-Riboud,female,1939-06-26T00:00:00Z,Philadelphia,,,drawer,,,Tyler School of Art,Rome
http://www.wikidata.org/entity/Q2893161,Beauford Delaney,male,1901-12-30T00:00:00Z,Knoxville,1979-03-26T00:00:00Z,14th arrondissement of Paris,painter,,France,Harvard University,
http://www.wikidata.org/entity/Q2893161,Beauford Delaney,male,1901-12-31T00:00:00Z,Knoxville,1979-03-26T00:00:00Z,14th arrondissement of Paris,painter,,France,Harvard University,
http://www.wikidata.org/entity/Q2900288,Betye Saar,female,1926-07-30T00:00:00Z,Los Angeles,,,painter,,Los Angeles,"University of California, Los Angeles",
http://www.wikidata.org/entity/Q91473126,Michael D. Harris,male,1948-01-01T00:00:00Z,,,,artist,Emory University,,Bowling Green State University,Atlanta
http://www.wikidata.org/entity/Q91473126,Michael D. Harris,male,1948-01-01T00:00:00Z,,,,university teacher,Emory University,,Bowling Green State University,Atlanta
http://www.wikidata.org/entity/Q91473126,Michael D. Harris,male,1948-01-01T00:00:00Z,,,,writer,Emory University,,Howard University,Atlanta
http://www.wikidata.org/entity/Q91473126,Michael D. Harris,male,1948-01-01T00:00:00Z,,,,artist,Emory University,,Howard University,Atlanta
http://www.wikidata.org/entity/Q91473126,Michael D. Harris,male,1948-01-01T00:00:00Z,,,,university teacher,Emory University,,Howard University,Atlanta
http://www.wikidata.org/entity/Q91477945,Ron Tarver,male,,Fort Gibson,,,photographer,The Philadelphia Inquirer,,The University of the Arts,Philadelphia
http://www.wikidata.org/entity/Q91477945,Ron Tarver,male,,Fort Gibson,,,photojournalist,The Philadelphia Inquirer,,The University of the Arts,Philadelphia
http://www.wikidata.org/entity/Q91477945,Ron Tarver,male,,Fort Gibson,,,university teacher,The Philadelphia Inquirer,,The University of the Arts,Philadelphia
http://www.wikidata.org/entity/Q91477945,Ron Tarver,male,,Fort Gibson,,,photographer,Swarthmore College,,The University of the Arts,Philadelphia
http://www.wikidata.org/entity/Q91477945,Ron Tarver,male,,Fort Gibson,,,photojournalist,Swarthmore College,,The University of the Arts,Philadelphia
http://www.wikidata.org/entity/Q91477945,Ron Tarver,male,,Fort Gibson,,,university teacher,Swarthmore College,,The University of the Arts,Philadelphia
http://www.wikidata.org/entity/Q91477945,Ron Tarver,male,,Fort Gibson,,,photographer,The Philadelphia Inquirer,,Northeastern State University,Philadelphia
http://www.wikidata.org/entity/Q91477945,Ron Tarver,male,,Fort Gibson,,,photojournalist,The Philadelphia Inquirer,,Northeastern State University,Philadelphia
http://www.wikidata.org/entity/Q91477945,Ron Tarver,male,,Fort Gibson,,,university teacher,The Philadelphia Inquirer,,Northeastern State University,Philadelphia
http://www.wikidata.org/entity/Q91477945,Ron Tarver,male,,Fort Gibson,,,photographer,Swarthmore College,,Northeastern State University,Philadelphia
http://www.wikidata.org/entity/Q91477945,Ron Tarver,male,,Fort Gibson,,,photojournalist,Swarthmore College,,Northeastern State University,Philadelphia
http://www.wikidata.org/entity/Q91477945,Ron Tarver,male,,Fort Gibson,,,university teacher,Swarthmore College,,Northeastern State University,Philadelphia
http://www.wikidata.org/entity/Q91477945,Ron Tarver,male,,Fort Gibson,,,photographer,The Philadelphia Inquirer,,Missouri Photo Workshop,Philadelphia
http://www.wikidata.org/entity/Q91477945,Ron Tarver,male,,Fort Gibson,,,photojournalist,The Philadelphia Inquirer,,Missouri Photo Workshop,Philadelphia
http://www.wikidata.org/entity/Q91477945,Ron Tarver,male,,Fort Gibson,,,university teacher,The Philadelphia Inquirer,,Missouri Photo Workshop,Philadelphia
http://www.wikidata.org/entity/Q91477945,Ron Tarver,male,,Fort Gibson,,,photographer,Swarthmore College,,Missouri Photo Workshop,Philadelphia
http://www.wikidata.org/entity/Q91477945,Ron Tarver,male,,Fort Gibson,,,photojournalist,Swarthmore College,,Missouri Photo Workshop,Philadelphia
http://www.wikidata.org/entity/Q91477945,Ron Tarver,male,,Fort Gibson,,,university teacher,Swarthmore College,,Missouri Photo Workshop,Philadelphia
http://www.wikidata.org/entity/Q91477945,Ron Tarver,male,,Fort Gibson,,,photographer,The Philadelphia Inquirer,,The University of the Arts,Elkins Park
http://www.wikidata.org/entity/Q91477945,Ron Tarver,male,,Fort Gibson,,,photojournalist,The Philadelphia Inquirer,,The University of the Arts,Elkins Park
http://www.wikidata.org/entity/Q91477945,Ron Tarver,male,,Fort Gibson,,,university teacher,The Philadelphia Inquirer,,The University of the Arts,Elkins Park
http://www.wikidata.org/entity/Q91477945,Ron Tarver,male,,Fort Gibson,,,photographer,Swarthmore College,,The University of the Arts,Elkins Park
http://www.wikidata.org/entity/Q91477945,Ron Tarver,male,,Fort Gibson,,,photojournalist,Swarthmore College,,The University of the Arts,Elkins Park
http://www.wikidata.org/entity/Q91477945,Ron Tarver,male,,Fort Gibson,,,university teacher,Swarthmore College,,The University of the Arts,Elkins Park
http://www.wikidata.org/entity/Q91477945,Ron Tarver,male,,Fort Gibson,,,photographer,The Philadelphia Inquirer,,Northeastern State University,Elkins Park
http://www.wikidata.org/entity/Q91477945,Ron Tarver,male,,Fort Gibson,,,photojournalist,The Philadelphia Inquirer,,Northeastern State University,Elkins Park
http://www.wikidata.org/entity/Q91477945,Ron Tarver,male,,Fort Gibson,,,university teacher,The Philadelphia Inquirer,,Northeastern State University,Elkins Park
http://www.wikidata.org/entity/Q91477945,Ron Tarver,male,,Fort Gibson,,,photographer,Swarthmore College,,Northeastern State University,Elkins Park
http://www.wikidata.org/entity/Q91477945,Ron Tarver,male,,Fort Gibson,,,photojournalist,Swarthmore College,,Northeastern State University,Elkins Park
http://www.wikidata.org/entity/Q91477945,Ron Tarver,male,,Fort Gibson,,,university teacher,Swarthmore College,,Northeastern State University,Elkins Park
http://www.wikidata.org/entity/Q91477945,Ron Tarver,male,,Fort Gibson,,,photographer,The Philadelphia Inquirer,,Missouri Photo Workshop,Elkins Park
http://www.wikidata.org/entity/Q91477945,Ron Tarver,male,,Fort Gibson,,,photojournalist,The Philadelphia Inquirer,,Missouri Photo Workshop,Elkins Park
http://www.wikidata.org/entity/Q91477945,Ron Tarver,male,,Fort Gibson,,,university teacher,The Philadelphia Inquirer,,Missouri Photo Workshop,Elkins Park
http://www.wikidata.org/entity/Q91477945,Ron Tarver,male,,Fort Gibson,,,photographer,Swarthmore College,,Missouri Photo Workshop,Elkins Park
http://www.wikidata.org/entity/Q91477945,Ron Tarver,male,,Fort Gibson,,,photojournalist,Swarthmore College,,Missouri Photo Workshop,Elkins Park
http://www.wikidata.org/entity/Q91477945,Ron Tarver,male,,Fort Gibson,,,university teacher,Swarthmore College,,Missouri Photo Workshop,Elkins Park
http://www.wikidata.org/entity/Q91783671,Marie Hensley,female,1870-01-01T00:00:00Z,,1932-01-01T00:00:00Z,,domestic worker,,,,North Carolina
http://www.wikidata.org/entity/Q91783671,Marie Hensley,female,1870-01-01T00:00:00Z,,1932-01-01T00:00:00Z,,artist,,,,North Carolina
http://www.wikidata.org/entity/Q91783671,Marie Hensley,female,1870-01-01T00:00:00Z,,1932-01-01T00:00:00Z,,seamstress,,,,North Carolina
http://www.wikidata.org/entity/Q91785156,Max Belcher,male,1944-01-01T00:00:00Z,Philadelphia,,,photographer,,,Columbia University,Liberia
http://www.wikidata.org/entity/Q91785156,Max Belcher,male,1944-01-01T00:00:00Z,Philadelphia,,,photographer,,,The New School,Liberia
http://www.wikidata.org/entity/Q91785156,Max Belcher,male,1944-01-01T00:00:00Z,Philadelphia,,,photographer,,,School of Visual Arts,Liberia
http://www.wikidata.org/entity/Q91785156,Max Belcher,male,1944-01-01T00:00:00Z,Philadelphia,,,photographer,,,Columbia University,Cambridge
http://www.wikidata.org/entity/Q91785156,Max Belcher,male,1944-01-01T00:00:00Z,Philadelphia,,,photographer,,,The New School,Cambridge
http://www.wikidata.org/entity/Q91785156,Max Belcher,male,1944-01-01T00:00:00Z,Philadelphia,,,photographer,,,School of Visual Arts,Cambridge
http://www.wikidata.org/entity/Q92311496,Nannette Acker Clark,female,1948-01-01T00:00:00Z,Buffalo,,,artist,,,Pennsylvania Academy of the Fine Arts,Philadelphia
http://www.wikidata.org/entity/Q92311496,Nannette Acker Clark,female,1948-01-01T00:00:00Z,Buffalo,,,artist,,,Philadelphia College of Art,Philadelphia
http://www.wikidata.org/entity/Q28854643,Roland Ayers,male,1932-07-02T00:00:00Z,Germantown,2014-05-18T00:00:00Z,,artist,Allens Lane Art Center,Amsterdam,The University of the Arts,Greece
http://www.wikidata.org/entity/Q28854643,Roland Ayers,male,1932-07-02T00:00:00Z,Germantown,2014-05-18T00:00:00Z,,painter,Allens Lane Art Center,Amsterdam,The University of the Arts,Greece
http://www.wikidata.org/entity/Q28854643,Roland Ayers,male,1932-07-02T00:00:00Z,Germantown,2014-05-18T00:00:00Z,,visual artist,Allens Lane Art Center,Amsterdam,The University of the Arts,Greece
http://www.wikidata.org/entity/Q28854643,Roland Ayers,male,1932-07-02T00:00:00Z,Germantown,2014-05-18T00:00:00Z,,art educator,Allens Lane Art Center,Amsterdam,The University of the Arts,Greece
http://www.wikidata.org/entity/Q28854643,Roland Ayers,male,1932-07-02T00:00:00Z,Germantown,2014-05-18T00:00:00Z,,artist,Allens Lane Art Center,Amsterdam,The University of the Arts,Netherlands
http://www.wikidata.org/entity/Q28854643,Roland Ayers,male,1932-07-02T00:00:00Z,Germantown,2014-05-18T00:00:00Z,,painter,Allens Lane Art Center,Amsterdam,The University of the Arts,Netherlands
http://www.wikidata.org/entity/Q28854643,Roland Ayers,male,1932-07-02T00:00:00Z,Germantown,2014-05-18T00:00:00Z,,visual artist,Allens Lane Art Center,Amsterdam,The University of the Arts,Netherlands
http://www.wikidata.org/entity/Q28854643,Roland Ayers,male,1932-07-02T00:00:00Z,Germantown,2014-05-18T00:00:00Z,,art educator,Allens Lane Art Center,Amsterdam,The University of the Arts,Netherlands
http://www.wikidata.org/entity/Q28854643,Roland Ayers,male,1932-07-02T00:00:00Z,Germantown,2014-05-18T00:00:00Z,,artist,Allens Lane Art Center,Amsterdam,The University of the Arts,Philadelphia
http://www.wikidata.org/entity/Q28854643,Roland Ayers,male,1932-07-02T00:00:00Z,Germantown,2014-05-18T00:00:00Z,,painter,Allens Lane Art Center,Amsterdam,The University of the Arts,Philadelphia
http://www.wikidata.org/entity/Q28854643,Roland Ayers,male,1932-07-02T00:00:00Z,Germantown,2014-05-18T00:00:00Z,,visual artist,Allens Lane Art Center,Amsterdam,The University of the Arts,Philadelphia
http://www.wikidata.org/entity/Q28854643,Roland Ayers,male,1932-07-02T00:00:00Z,Germantown,2014-05-18T00:00:00Z,,art educator,Allens Lane Art Center,Amsterdam,The University of the Arts,Philadelphia
http://www.wikidata.org/entity/Q28854878,"William H. Williams, Jr.",male,1920-08-11T00:00:00Z,Brooklyn,1988-06-12T00:00:00Z,Copenhagen,visual artist,Fisk University,,Skowhegan School of Painting and Sculpture,Mexico
http://www.wikidata.org/entity/Q28854878,"William H. Williams, Jr.",male,1920-08-11T00:00:00Z,Brooklyn,1988-06-12T00:00:00Z,Copenhagen,visual artist,Fisk University,,Brooklyn Museum Art School,Mexico
http://www.wikidata.org/entity/Q28855057,Michael Kelly Williams,male,1950-03-08T00:00:00Z,Neuilly-sur-Seine,,,artist,,,University of Michigan,
http://www.wikidata.org/entity/Q28855057,Michael Kelly Williams,male,1950-03-08T00:00:00Z,Neuilly-sur-Seine,,,artist,,,Brooklyn College,
http://www.wikidata.org/entity/Q28856106,Allan Edmunds,male,1949-01-01T00:00:00Z,Philadelphia,,,professor,Swarthmore College,,Tyler School of Art,
http://www.wikidata.org/entity/Q28856106,Allan Edmunds,male,1949-01-01T00:00:00Z,Philadelphia,,,visual artist,Swarthmore College,,Tyler School of Art,
http://www.wikidata.org/entity/Q28858134,Akili Ron Anderson,male,1946-02-19T00:00:00Z,"Washington, D.C.",,,photographer,,,Howard University,"Washington, D.C."
http://www.wikidata.org/entity/Q28858134,Akili Ron Anderson,male,1946-02-19T00:00:00Z,"Washington, D.C.",,,artist,,,Howard University,"Washington, D.C."
http://www.wikidata.org/entity/Q28858134,Akili Ron Anderson,male,1946-02-19T00:00:00Z,"Washington, D.C.",,,painter,,,Howard University,"Washington, D.C."
http://www.wikidata.org/entity/Q28858134,Akili Ron Anderson,male,1946-02-19T00:00:00Z,"Washington, D.C.",,,sculptor,,,Howard University,"Washington, D.C."
http://www.wikidata.org/entity/Q28858134,Akili Ron Anderson,male,1946-02-19T00:00:00Z,"Washington, D.C.",,,stained-glass artist,,,Howard University,"Washington, D.C."
http://www.wikidata.org/entity/Q28858134,Akili Ron Anderson,male,1946-02-19T00:00:00Z,"Washington, D.C.",,,scenographer,,,Howard University,"Washington, D.C."
http://www.wikidata.org/entity/Q28858134,Akili Ron Anderson,male,1946-02-19T00:00:00Z,"Washington, D.C.",,,visual artist,,,Howard University,"Washington, D.C."
http://www.wikidata.org/entity/Q28858134,Akili Ron Anderson,male,1946-02-19T00:00:00Z,"Washington, D.C.",,,printmaker,,,Howard University,"Washington, D.C."
http://www.wikidata.org/entity/Q28860562,Charles Burwell,male,1955-01-01T00:00:00Z,Philadelphia,,,teacher,,,Yale University,Philadelphia
http://www.wikidata.org/entity/Q28860562,Charles Burwell,male,1955-01-01T00:00:00Z,Philadelphia,,,visual artist,,,Yale University,Philadelphia
http://www.wikidata.org/entity/Q28860562,Charles Burwell,male,1955-01-01T00:00:00Z,Philadelphia,,,teacher,,,Temple University,Philadelphia
http://www.wikidata.org/entity/Q28860562,Charles Burwell,male,1955-01-01T00:00:00Z,Philadelphia,,,visual artist,,,Temple University,Philadelphia
http://www.wikidata.org/entity/Q28871212,Ming Smith,female,t2108159474,Detroit,,,photographer,,,Howard University,Columbus
http://www.wikidata.org/entity/Q28871212,Ming Smith,female,t2108159474,Detroit,,,visual artist,,,Howard University,Columbus
http://www.wikidata.org/entity/Q28871212,Ming Smith,female,t2108159474,Detroit,,,photographer,,,Howard University,Harlem
http://www.wikidata.org/entity/Q28871212,Ming Smith,female,t2108159474,Detroit,,,visual artist,,,Howard University,Harlem
http://www.wikidata.org/entity/Q28871386,Floyd Newsum,male,1950-01-01T00:00:00Z,,,,university teacher,University of Houston–Downtown,,Memphis College of Art,Houston
http://www.wikidata.org/entity/Q28871386,Floyd Newsum,male,1950-01-01T00:00:00Z,,,,visual artist,University of Houston–Downtown,,Memphis College of Art,Houston
http://www.wikidata.org/entity/Q28871386,Floyd Newsum,male,1950-01-01T00:00:00Z,,,,university teacher,University of Houston–Downtown,,Tyler School of Art,Houston
http://www.wikidata.org/entity/Q28871386,Floyd Newsum,male,1950-01-01T00:00:00Z,,,,visual artist,University of Houston–Downtown,,Tyler School of Art,Houston
http://www.wikidata.org/entity/Q28871386,Floyd Newsum,male,1950-01-01T00:00:00Z,,,,university teacher,University of Houston–Downtown,,Memphis College of Art,Memphis
http://www.wikidata.org/entity/Q28871386,Floyd Newsum,male,1950-01-01T00:00:00Z,,,,visual artist,University of Houston–Downtown,,Memphis College of Art,Memphis
http://www.wikidata.org/entity/Q28871386,Floyd Newsum,male,1950-01-01T00:00:00Z,,,,university teacher,University of Houston–Downtown,,Tyler School of Art,Memphis
http://www.wikidata.org/entity/Q28871386,Floyd Newsum,male,1950-01-01T00:00:00Z,,,,visual artist,University of Houston–Downtown,,Tyler School of Art,Memphis
http://www.wikidata.org/entity/Q38755018,David Butler,male,1898-01-01T00:00:00Z,St. Mary Parish,1997-01-01T00:00:00Z,Morgan City,artist,,,,Patterson
http://www.wikidata.org/entity/Q42315098,William Earle Williams,male,1950-01-01T00:00:00Z,Vicksburg,,,photographer,,,,
http://www.wikidata.org/entity/Q42315159,Gerald Cyrus,male,1957-01-01T00:00:00Z,Los Angeles,,,photographer,,,School of Visual Arts,New York City
http://www.wikidata.org/entity/Q42315159,Gerald Cyrus,male,1957-01-01T00:00:00Z,Los Angeles,,,photographer,,,School of Visual Arts,Philadelphia
http://www.wikidata.org/entity/Q51120315,Loretta Pettway,female,1942-01-01T00:00:00Z,Boykin,,,artist,,,,
http://www.wikidata.org/entity/Q51120315,Loretta Pettway,female,1942-01-01T00:00:00Z,Boykin,,,quilter,,,,
http://www.wikidata.org/entity/Q52442576,Frank Jones,male,1900-01-01T00:00:00Z,Red River County,1969-01-01T00:00:00Z,Huntsville,artist,,,,
http://www.wikidata.org/entity/Q55219441,Jeanne Moutoussamy-Ashe,female,1951-01-01T00:00:00Z,,,,photographer,,,Cooper Union,Chicago
http://www.wikidata.org/entity/Q55219441,Jeanne Moutoussamy-Ashe,female,1951-01-01T00:00:00Z,,,,artist,,,Cooper Union,Chicago
http://www.wikidata.org/entity/Q55219441,Jeanne Moutoussamy-Ashe,female,1951-01-01T00:00:00Z,,,,photographer,,,Art Institute of Chicago,Chicago
http://www.wikidata.org/entity/Q55219441,Jeanne Moutoussamy-Ashe,female,1951-01-01T00:00:00Z,,,,artist,,,Art Institute of Chicago,Chicago
http://www.wikidata.org/entity/Q56025101,Louis Draper,male,1935-01-01T00:00:00Z,,2002-01-01T00:00:00Z,,photographer,,,Virginia State University,Richmond
http://www.wikidata.org/entity/Q56025101,Louis Draper,male,1935-01-01T00:00:00Z,,2002-01-01T00:00:00Z,,photographer,,,Virginia State University,Harlem
http://www.wikidata.org/entity/Q7299135,Raymond Saunders,male,1934-10-28T00:00:00Z,Pittsburgh,,,painter,California College of the Arts,,Carnegie Institute of Technology,
